mu,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(-20, 0, 0, 0, 0)",2.0840336631174847,0.060092557936098745,1.7099228903651842,6.35479749299242,6.590662240982056,1.780012112625836,0.05235431418768678,1.520930265240716,5.79354905636397,6.562600016593933,2.343249257164854,0.06259400154186985,1.9127766783831475,8.16923341697065,6.894415736198425,2.054163025487965,0.11600655280270766,0.04026266884675352,0.05660135784100484,0.022792060664524313,0.000601779054995291,48.13780427875277,56.18224312699798
