mu,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(-20, 0, 0, 0, 0)",0.2020933066330348,0.023447692460172666,1.000473114917143,3703.86594404869,7.295607805252075,0.18320449950966103,0.022897382556865936,1.0003220314058257,3660.857498988491,6.450579762458801,0.2084231899751522,0.023478591739360934,1.000957192528294,3771.006856427308,7.791415572166443,0.19372069077886386,0.11600655280270766,0.04026266884675352,0.023101418710760355,0.022792060664524313,0.000601779054995291,1.9301785053531662,0.5140724717287855
