a,sampler,wasserstein_distance,r_hat,ess,runtime
1,HMC,0.07921359055645065,1.0021268053803167,9879.932555028292,13.520851850509644
2,HMC,0.052439758411637116,1.0019258042550065,10418.251505357199,12.10924482345581
3,HMC,0.22320238060417513,1.0024103372630015,7194.867694948874,13.062490701675415
5,HMC,0.3489855558515237,1.0065830798515116,4034.0837996341124,13.941026449203491
