nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,Metro,5.990312007102723,1.1250641251628704,56.36289997153392,3.7737820148468018
2,Metro,0.7207963885372085,1.1029869360013305,70.93691478920086,3.537371873855591
5,Metro,0.508586717916843,1.0629228938241895,121.31129856328351,3.7782697677612305
10,Metro,0.23867450488317793,1.0575445668089705,150.65136195093777,3.580556869506836
