run_id,alpha,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
11,0,HMC,0.02417637660627522,0.014009058091902872,1.0009184201900854,1842.6268127223937,1.1111323833465576
11,2,HMC,0.027722803909801016,0.016309113364147927,1.0001129020798571,1614.9634707278308,1.3635928630828857
11,4,HMC,0.017573344085905274,0.008163017187591354,1.0017521709518107,1129.298212907133,1.4077186584472656
11,6,HMC,0.01112502393604108,0.002628646689240998,1.0032522129465844,990.0450562368239,1.3806726932525635
11,8,HMC,0.03989222580314877,0.025732259447084654,1.0007475035269549,890.1768426278844,1.7569644451141357
11,10,HMC,0.030988782100998053,0.022893316034592825,1.0039204908503936,893.5143563575646,1.4529988765716553
11,80,HMC,0.015463538571265676,0.005205825128812339,1.0052179606417202,473.46899302852137,1.9685561656951904
11,100,HMC,0.02648569970794655,0.017390426290344464,1.0063995940196533,540.5865100624098,1.6914846897125244
