mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0,-5.9342458933630615,1.9079609879769134e-06,-1.0834401125257818
4,-4.123381853311099,0.00028589370787799646,-0.7528230847553157
6,0.4526026755252895,0.6542027250229316,0.08263356499079746
8,6.730388720431231,2.1951512922871164e-07,1.228795240986172
10,20.698919736545953,6.458469097488117e-19,3.779088418565036
12,16.956349995239698,1.3660289775114155e-16,3.095791795115133
