mu,global_median_mean_rmse,global_median_var_rmse,global_median_wasserstein_distance,global_median_runtime,global_median_ess,global_median_ess_per_sec,global_median_r_hat,global_median_mode_transitions,global_median_mmd_rff,global_q25_mean_rmse,global_q25_var_rmse,global_q25_wasserstein_distance,global_q25_runtime,global_q25_ess,global_q25_ess_per_sec,global_q25_r_hat,global_q25_mode_transitions,global_q25_mmd_rff,global_q75_mean_rmse,global_q75_var_rmse,global_q75_wasserstein_distance,global_q75_runtime,global_q75_ess,global_q75_ess_per_sec,global_q75_r_hat,global_q75_mode_transitions,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mean_rmse_mcmc_mean,mean_rmse_iid_mean,mean_rmse_iid_std,var_rmse_mcmc_mean,var_rmse_iid_mean,var_rmse_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_glass_delta,ws_t_stat,ws_p_value,var_rmse_glass_delta,var_rmse_t_stat,var_rmse_p_value,mean_rmse_glass_delta,mean_rmse_t_stat,mean_rmse_p_value,mmd_rff_glass_delta,mmd_rff_t_stat,mmd_rff_p_value
"(0, 0)",0.04860908912508799,0.04358292891101177,0.05677056799051265,1.8714239597320557,830.4280887781404,443.7412936067348,,,0.03040758637865823,0.03317594296424385,0.02640894790420077,0.044212294389066174,1.8201961517333984,826.693851966619,333.3944079930617,,,0.022872998525524196,0.06043918295486006,0.07132976057260251,0.06551740582588597,2.888002634048462,850.6676377688977,454.48069267270756,,,0.03147252915156107,0.05422961081313055,0.032467864803148117,0.010049842811757814,0.04620705423770661,0.02048489420627393,0.017170987826037525,0.05063149601419826,0.0373814625084534,0.010065475431014196,0.0260944896585041,0.016411657865677044,0.005311466557748531,2.165381729604992,1.5931531344280772,0.21441553270026,1.3163842678427546,0.4942053140482987,0.6662019072202857,1.4980011803647333,1.3798743079270115,0.2521829121164168,1.823005320197572,1.5563867699187557,0.2128295791213761
