mu,global_median_mean_rmse,global_median_var_rmse,global_median_wasserstein_distance,global_median_runtime,global_median_ess,global_median_ess_per_sec,global_median_r_hat,global_median_mode_transitions,global_median_mmd_rff,global_q25_mean_rmse,global_q25_var_rmse,global_q25_wasserstein_distance,global_q25_runtime,global_q25_ess,global_q25_ess_per_sec,global_q25_r_hat,global_q25_mode_transitions,global_q25_mmd_rff,global_q75_mean_rmse,global_q75_var_rmse,global_q75_wasserstein_distance,global_q75_runtime,global_q75_ess,global_q75_ess_per_sec,global_q75_r_hat,global_q75_mode_transitions,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mean_rmse_mcmc_mean,mean_rmse_iid_mean,mean_rmse_iid_std,var_rmse_mcmc_mean,var_rmse_iid_mean,var_rmse_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_glass_delta,ws_t_stat,ws_p_value,var_rmse_glass_delta,var_rmse_t_stat,var_rmse_p_value,mean_rmse_glass_delta,mean_rmse_t_stat,mean_rmse_p_value,mmd_rff_glass_delta,mmd_rff_t_stat,mmd_rff_p_value
"(0, 0)",0.05359788321339739,0.044938996838504816,0.060170902679969676,1.4693670272827148,494.5861596088314,326.8449518703387,,,0.031159909698844735,0.04884829170349782,0.044158780060984795,0.057308344142002324,1.46292245388031,450.8609384579699,301.963667396373,,,0.030466428080900974,0.06310933167679843,0.056508547840473496,0.06838849503198835,1.4912902116775513,525.7404581452267,354.60105960816395,,,0.031752247019394206,0.06374092522267057,0.032467864803148117,0.010049842811757814,0.0567724545157317,0.02048489420627393,0.017170987826037525,0.05213188632147059,0.0373814625084534,0.010065475431014196,0.03109248016724854,0.016411657865677044,0.005311466557748531,3.1117959758469587,3.5460731788767217,0.024600525766271083,1.4654473019294765,1.4934919275977734,0.21612023343797657,2.11330650729555,2.794719409309203,0.05061005459444567,2.763986582981429,4.652698422559238,0.03482303218932565
