nu,global_avg_wasserstein_distance,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
1,1.8308533151598887,-0.467388002367554,1.0374037621173442,319.7408206378486,9.500130653381348,,,,,
2,0.3447003777684648,4.325130444880972,1.0379485146584149,222.62494428947392,7.998811721801758,,,,,
5,0.4763729758309155,13.059905116557072,1.1018554295230778,75.5136313784756,7.095305681228638,,,,,
10,0.915660303205086,22.85505952351835,1.0882397757842777,84.6979998114893,6.702369451522827,,,,,
