nu,sampler,wasserstein_distance,swd_zscore,r_hat,ess,runtime
1,Metro,3.1773162242779143,-0.2878379294761643,1.0627766913109775,198.22424270693668,4.327091455459595
2,Metro,0.5559844825470939,1.0503747394946494,1.0612314550197386,132.38576477498427,4.44659686088562
5,Metro,0.547503949497667,6.659994154047725,1.0811271222665098,82.35278991484341,4.437917709350586
10,Metro,0.38316293364088827,12.402324280359654,1.0902763787013778,81.42422417513905,5.883555889129639
