mu,sampler,wasserstein_distance,r_hat,ess,runtime
"(10, -10)",Metro,6.297286324929972,1.3302463312932504,47.26526983004675,20.433194637298584
"(20, 20)",Metro,7.129975411773235,1.0046469668234792,4711.46128703502,20.224345445632935
"(5, 5)",Metro,4.1119813820582625,1.0351066043486257,520.5446234186662,20.343881607055664
"(50, -50)",Metro,25.671850867318607,1.240299501336472,59.267675876019034,20.30551028251648
