dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-6.502852430420616,1.3952434089457928e-05,-1.6790292777242315
5,-37.62009254743329,1.8200783494610464e-15,-9.713466127932724
10,-77.6934735002447,7.447962577849519e-20,-20.060368598363667
15,-97.18641152729928,3.2608031956272267e-21,-25.093423554859378
30,-73.74354584014644,1.5436877987777682e-19,-19.040501661944692
