dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,-2.26288287509326,0.04006792176593401,-0.5842738459769435
5,-9.78518484894253,1.2216206171957266e-07,-2.5265238639677037
10,-15.095519717233477,4.679328242085384e-10,-3.8976464311460632
15,-13.967802302687142,1.3021825628165057e-09,-3.6064710467616603
30,-30.443993843029524,3.4061987624611896e-14,-7.860605409739632
