mu,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_dist_glass_delta,mmd_rff_glass_delta
"(2, 2)",0.19765297086484426,0.037610363813726524,1.2744289279072125,11.122282548312246,3.853206157684326,0.17040457894043826,0.03366240428889447,1.2616642782702088,10.7930116123098,3.7022796869277954,0.2680060123974264,0.04353416580909056,1.307548070404271,11.460530421750548,4.482328832149506,17.309121941261573,7.2350860536028625
"(5, 5)",0.7732093334291036,0.09905799946748402,1.5017586021871132,7.4293840577737384,4.070430755615234,0.5228069366816126,0.08410232537539783,1.448606735059897,6.9544259096054795,3.7782590985298157,0.8577695458720614,0.11709551731681635,1.561950687418483,8.045332634495777,4.192183971405029,10.356876593259399,18.882480470370403
"(10, 10)",2.0859280986748714,0.20686099362008883,1.7061314692279077,6.359248804016082,3.888345718383789,1.8935804702843198,0.14628449193763848,1.5891835358902153,5.8357293041210285,3.606867730617523,2.148911298857404,0.24748140167159643,1.8394917719477388,6.951419790910828,4.214589416980743,38.31769765704369,55.304096866000336
"(20, 20)",7.055408309472432,0.27383078603525146,1.5594210139709763,7.091270262563572,3.8602179288864136,3.6390383727919353,0.16699009290878306,1.3874609285192936,6.5313709034916245,3.780843436717987,8.24539396339528,0.29187858165438496,1.6757941491200352,8.941045905952562,3.9106680154800415,62.212567887617006,80.88983925650291
"(40, 40)",4.239285437528769,0.13382323937554413,1.8624687653329772,5.754758071126088,4.333692789077759,3.7505442946752146,0.0976060581729161,1.7079906385127561,5.569771222881773,3.8920024633407593,5.9717755406412145,0.14335548388194988,1.9376886859965197,6.294726037232932,4.99588018655777,28.87175965895508,27.52811286623779
