mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",DEMetro,0.7529420796321269,1.023808844627862,458.25311793456297,"[709750, 357127, 483134, 595860]",8
"(0, 10)",DEMetro,1.6913740562667625,1.001087682525259,1812.9640485188547,"[709750, 357127, 483134, 595860]",10
"(0, 15)",DEMetro,2.442033612311806,1.003745935786421,1668.5570313991827,"[709750, 357127, 483134, 595860]",15
"(0, 20)",DEMetro,3.276760609001185,1.007925902475254,897.8990489764268,"[709750, 357127, 483134, 595860]",20
