mu,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
4,0.21500937378040028,0.030901991252415432,,,0.5994261503219604,0.1692814276307455,0.023925778321337837,,,0.5964314937591553,0.2794732889067099,0.03549504792121025,,,0.6026818752288818,0.23862262361809175,0.13664801300836663,0.04103292698848951,0.03036849306698899,0.017428832853804043,0.004888226995030176,2.4851897754778953,2.6471070648602457
6,0.2655594741262697,0.03369188728180261,,,0.5972621440887451,0.19571339867386628,0.02860534807133123,,,0.5949833989143372,0.32523829983869634,0.04164900034198299,,,0.6000804305076599,0.282920988202921,0.14383165827877126,0.05078543286546657,0.03638528779452736,0.017703185501202614,0.005842271557399884,2.7387642888189037,3.1977463063424016
15,0.6275638994921252,0.05473677283517635,,,0.5981043577194214,0.3767670885129094,0.03857073677527956,,,0.5951398611068726,1.3294148949608493,0.08005029541853442,,,0.6008857488632202,0.8530679991511055,0.22784190031201396,0.10600406448726087,0.06453349650922452,0.018736231405757076,0.0050497561137843455,5.898133263694136,9.069203357852157
