mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,Metro,0.10406556046242658,1.0115154040127288,1726.1541451719672,4.6785759925842285
6,Metro,0.05942422090907663,1.022655645135826,865.0122760671205,4.797602653503418
7,Metro,0.20282884822809089,1.0522189507070905,249.73558995584918,4.996493339538574
8,Metro,0.11041980268296321,1.1123830385316094,122.3675696455735,4.67146110534668
9,Metro,0.46321722748837696,1.2572522662788386,60.191297025419836,4.67753005027771
10,Metro,0.3034422771511349,1.4386223395920414,39.960817217754794,4.714551687240601
11,Metro,1.0828756334629006,1.5760334222224561,34.493842630599666,4.667201280593872
12,Metro,0.5326348610351056,1.6574005508360032,32.23438273013552,4.740705251693726
13,Metro,2.6175386455664365,1.5537377216611252,35.033262349445906,4.611819744110107
14,Metro,1.389468562762915,1.6457957947933737,32.56949684473734,4.80677604675293
15,Metro,1.5136837744098173,1.6461942437093755,32.551381169458836,4.961583614349365
16,Metro,0.9075926770963747,1.6702121303724757,31.92517231881389,4.970747470855713
17,Metro,0.8263526950743201,1.6673917394201752,32.07179546019613,4.5971519947052
18,Metro,0.9129676165599646,1.6705102859525753,31.810774504236946,4.614614009857178
19,Metro,0.05513728045166916,1.6773245637073373,31.615315855236663,4.622159004211426
20,Metro,2.0204715479168156,1.644476527504284,32.51317961214438,4.657662868499756
