nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,DEMetro,5.329398205957012,1.0098826327983688,1954.3579088730155,11.462055683135986
2,DEMetro,0.18394353880426811,1.0120564685874383,2327.7709875490846,10.78031063079834
5,DEMetro,0.06333011444567825,1.011553554287141,2292.1049547483685,11.045313835144043
10,DEMetro,0.29992745980412044,1.0130297786815408,2214.708127309868,10.974659442901611
