nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,7.328292271796924,4.509455876876551e-08,1.3379569950846517
2.5,8.10339217496506,6.172452536066259e-09,1.4794702288464046
3.0,8.109799167639764,6.073730434682226e-09,1.4806399803176395
4.0,7.656151792894123,1.9268761964610046e-08,1.397815680217244
10.0,8.812422416366923,1.0706017181682356e-09,1.6089208479027823
50.0,7.896477949875682,1.0418921920616342e-08,1.4416930326630197
