nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-4.027648562599327,0.00037110854891032945,-0.7353446571463033
2.5,-8.169585673533359,5.226670529017145e-09,-1.4915554529550854
3.0,-7.16700073048174,6.88377779393301e-08,-1.3085093232469507
4.0,-7.804359333959952,1.317667891879369e-08,-1.4248745513619532
10.0,-5.8952835166930155,2.1236902169499633e-06,-1.0763265883270494
50.0,-6.126453187482308,1.1265315343925224e-06,-1.1185322027611622
