mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",DEMetro,0.6495367998577062,1.006283685418312,678.0630813837453,"[718416, 725978, 168030, 515797]",8
"(0, 10)",DEMetro,1.6874201603351628,1.0019490033750569,2410.783714059312,"[718416, 725978, 168030, 515797]",10
"(0, 15)",DEMetro,2.469819094908906,1.0041882693004383,2417.5399062031634,"[718416, 725978, 168030, 515797]",15
"(0, 20)",DEMetro,3.2879400611915974,1.0013940274508917,3052.494863614544,"[718416, 725978, 168030, 515797]",20
