correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,-0.559472939472368,0.63213342142896,-0.3230118522086829
0.99,-1.5629193710844616,0.25849812930681937,-0.9023519196172946
