correlation,ws_t_stat,ws_p_value,ws_paired_cohens_d
0.0,17.126335677064432,1.0492296043622265e-16,3.1268267925779005
0.3,6.99358814239179,1.0883708097668247e-07,1.2768486611628782
0.5,7.974019995952456,8.557338993555365e-09,1.455850208593471
0.9,7.968961552860744,8.667725513646919e-09,1.4549266674644088
0.95,10.391438572052593,2.74229880696901e-11,1.8972084369474924
0.99,10.80562073052738,1.1058723977887372e-11,1.9728274073184326
