correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-79.37029994082586,1.7934800181755818e-35,-14.490967891180425
0.3,-73.32078285019482,1.767653307766286e-34,-13.386482233663209
0.5,-106.91367200559478,3.2686096601001934e-39,-19.519676621057616
0.9,-72.68912073502749,2.268814626721341e-34,-13.271157037263684
0.95,-59.07771420989778,8.913627299806466e-32,-10.786065572868168
0.99,-58.00586197417182,1.5093286388530418e-31,-10.590373023595017
