correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-37.30892353866114,4.6082587201303463e-26,-6.81164633945339
0.3,-31.369616939642313,6.2517002549444056e-24,-5.727282272712756
0.5,-38.63821003656886,1.7022738655969578e-26,-7.054339739550424
0.9,-40.29930272169376,5.131888588817139e-27,-7.357612384133669
0.95,-43.08484678198759,7.618793061599404e-28,-7.86618082304949
0.99,-32.105133234271,3.2509693513159712e-24,-5.861568561373006
