run_id,mu,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
3,"(10.0, 0.0)",HMC,3.0738920067297126,0.3443545427089269,2.4735572382688136,4.83745804874887,10.61763334274292
