mu,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_dist_glass_delta,mmd_rff_glass_delta
"(0, 0, 0, 0, 0)",0.02775746239249008,0.02140023608472457,1.00193171430761,1762.7324146035467,4.176657438278198,0.025884120025439192,0.020541711744141374,1.0018279630026474,1682.0624540759984,3.6686821579933167,0.029671251403050103,0.022086725467454216,1.002309929976238,1801.8213654612337,4.410134553909302,0.0017886344830723693,0.934647333157038
