mu,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_dist_glass_delta,mmd_rff_glass_delta
"(0, 0, 0, 0, 0)",0.04732480338424244,0.03207851407513805,1.0213871341989493,228.70325930156093,2.7107486724853516,0.04162325197137524,0.03112929836780048,1.0190825219455255,219.668429213295,2.5028154253959656,0.05604775055682583,0.03385787195093974,1.023191240220982,254.8576791259084,2.8324775099754333,1.73595838314315,9.705771828738953
