mu,sampler,wasserstein_distance,reference_swd,relative_swd,swd_zscore,r_hat,ess,runtime
"(10, -10)",Metro,1.8891787310051555,0.13992153519536885,1.7492571958097867,34.124301788393154,1.8915935108813184,7.114134948175315,4.905582666397095
"(20, 20)",Metro,10.151240738634264,0.24981443853320914,9.901426300101056,70.10829549155342,1.0042637314159972,770.7664346705014,5.728079080581665
"(5, 5)",Metro,3.2058143731216022,0.10629958117424723,3.099514791947355,60.98975687800276,1.0478502404605472,65.00686493883005,5.025811195373535
"(50, -50)",Metro,19.35782207924295,0.38103387728036703,18.976788201962584,69.87431335258817,1.0037713341797188,961.3797121479619,5.155201196670532
