mu,sampler,wasserstein_distance,reference_swd,relative_swd,swd_zscore,r_hat,ess,runtime
"(10, -10)",DEMetro,6.388435362742698,0.13992153519536885,6.248513827547329,121.89526622553838,1.0068037899761144,617.6579685509555,6.595160961151123
"(20, 20)",DEMetro,10.374870214077804,0.24981443853320914,10.125055775544595,71.69173214702363,1.0140680868621648,669.4839316152124,7.110206365585327
"(5, 5)",DEMetro,0.5130870864953715,0.10629958117424723,0.4067875053211243,8.004437054148447,1.0330839136299435,173.03710022358527,6.278292894363403
"(50, -50)",DEMetro,20.87157709191061,0.38103387728036703,20.490543214630243,75.44810123326084,1.022750024550006,491.6556441631375,6.742438554763794
