mu,sampler,wasserstein_distance,reference_swd,relative_swd,swd_zscore,r_hat,ess,runtime
"(10, -10)",HMC,7.380133789346731,0.13992153519536885,7.240212254151362,141.24120144511286,1.0014599037012992,4593.23246806387,8.56541919708252
"(20, 20)",HMC,7.760641031013702,0.24981443853320914,7.510826592480493,53.1813532890777,1.0016119566994601,2713.511998607349,8.559216976165771
"(5, 5)",HMC,3.616242359956355,0.10629958117424723,3.509942778782108,69.0658283966848,1.0634192826458437,69.48939568735996,8.657857418060303
"(50, -50)",HMC,23.913460038538027,0.38103387728036703,23.53242616125766,86.64859943835525,1.0018975848027938,4867.441938675123,8.170001745223999
