nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-2.8885937482243116,0.04462590233461708,-1.2918183960820946
3.0,0.43462163759925354,0.6862561913699318,0.1943687052328419
4.0,-1.4828377111256783,0.21226148847270682,-0.6631451843354426
10.0,-0.6141371651819575,0.5723350082740645,-0.2746504897711748
50.0,-4.236221365587027,0.013303674756522874,-1.894495788237916
