nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,1.8285240446589364,0.14146973607301874,0.8177408124700486
3.0,-0.11260321826282027,0.9157699323653445,-0.05035769010418238
4.0,1.1926060189727812,0.2989328370855654,0.5333496257597085
10.0,2.223449436766768,0.09026543941304895,0.9943568170288227
50.0,-0.5196860166098057,0.6307158798629916,-0.23241065201912206
