nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,Metro,6.912780453310735,1.1037475677573543,133.5371197318144,8.11487340927124
2,Metro,0.2019124735888354,1.0172418467820983,1006.7627523223391,8.200469493865967
5,Metro,0.0701432063409533,1.0216890608885756,1010.018250321321,8.358719825744629
10,Metro,0.0576541307825766,1.0282471678690948,889.608694847883,8.267668724060059
