alpha,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
0,3.112521565415414,0.023871894557963732,1.0021596605517902,1731.7251083266513,2.5129222869873047,2.8125131840783717,0.023456580719361998,1.00180787610718,1705.6043008818947,2.5054514408111572,3.1771123634602145,0.02427951255685805,1.0025294666807865,1768.971038334913,2.600893259048462,2.9555765098872526,2.7110565248866236,0.5907453673155298,0.02386676399815879,0.02263519061961583,0.000283974322956888,0.41391773601505977,4.336918090759684
2,3.8134092140861284,0.02326628877088576,1.0008787366421479,1705.2297149793342,3.113389730453491,2.496119141219272,0.022382657052095634,1.000759328837975,1683.5480749680491,2.8953839540481567,3.9539657589724433,0.02452430388017785,1.0024139789185762,1853.594813277305,3.2079354524612427,3.028920195432434,1.6487065966963461,0.14440235319119682,0.023515877697887072,0.02183680126251245,0.000998406242202731,9.558110157031912,1.6817567483053446
5,3.5886869678529396,0.023432812312072414,1.0026729206994114,968.6305265510712,3.471328020095825,2.1969670034273516,0.023149578200419196,1.002547449762155,859.7933387619495,3.202707290649414,4.549158049483286,0.02442245234130768,1.0029831544583967,1011.297056932121,3.5998910665512085,3.301187712656112,1.674005229934239,0.11296348098939366,0.023903749590460446,0.023229783737844945,0.0019028534978298582,14.404500184220174,0.3541869373465361
7,3.759718679675734,0.025459252230828563,1.001060172434784,885.2216245504134,3.619370222091675,3.6666585652676416,0.025186701294873257,1.00077059473123,868.4250174911858,3.157918095588684,3.858189879010909,0.025646858456184904,1.0027293646339879,990.2285346241806,4.294808268547058,3.7633260696271225,1.4853400237518357,0.4201844720966922,0.025402622423762584,0.022244982308842674,0.0023399659820946394,5.421395118454259,1.3494384700812287
10,2.698698267297897,0.02308897619388508,1.002154349825044,801.8841736730625,3.241856813430786,2.287490042065043,0.02303913645956398,1.001597464363881,743.9272839911839,2.9808701276779175,3.6858540916558025,0.02350493467847612,1.0027477870974062,802.867073487676,3.5567736625671387,3.0826633333812645,2.0323100097853963,1.679757676491579,0.023333055360731703,0.022567703269224252,0.002137397634882824,0.6253005051238615,0.3580766063444294
