mu,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.666211673409713,0.07237599790587995,,,1.026244044303894,1.3743399746452498,0.06579027546730845,,,1.0228180885314941,1.8954744937042685,0.0777144616683742,,,1.031068742275238,1.6859546414245112,0.030181876759646658,0.0017339855194259458,0.07259557768536781,0.02231660978235051,0.0006602950858097995,954.8942284206765,76.1462094502099
"(6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.7516071762969871,0.0689557706970072,,,1.027783989906311,1.1950140632692043,0.06382681113061744,,,1.0226532816886902,2.00637491332305,0.07679576196063012,,,1.0318028330802917,1.7000067731369308,0.03196068221678193,0.002741484635078152,0.07208045760955248,0.02232432661205255,0.0007935986491854665,608.446266514493,62.69684436656817
"(15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.0587914744101314,0.07201655020008832,,,1.0290606021881104,1.8303244124612346,0.06618159346498839,,,1.0237353444099426,2.388770629724312,0.07558998080877552,,,1.121592402458191,2.150999202257155,0.04365740067317047,0.009429582898121505,0.0720798210153958,0.022369588734471556,0.0007063105466411027,223.4819741606805,70.38013592933574
