mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,HMC,0.013504822520596088,1.0222769059020484,898.1971776927826,6.103232145309448
6,HMC,0.11447528636829725,1.0505684735229186,301.4859532042835,6.3596251010894775
7,HMC,0.06414428029237396,1.1455892041923825,89.05850511831902,6.115460157394409
8,HMC,0.6193732286175905,1.2944580285669587,51.16231567320557,5.99504542350769
9,HMC,3.1700578659037864,1.651174156045188,32.18657409642082,5.956819295883179
10,HMC,4.235259955547182,1.6563057823378837,32.010840646052,5.973674535751343
11,HMC,4.679071192874652,1.668595058970736,31.753081772394648,6.180410861968994
12,HMC,3.59879928644931,1.6424718851063072,32.39328559720984,5.967094421386719
13,HMC,5.822789528159215,1.6663341072417222,31.78568777779837,5.8180060386657715
14,HMC,4.899492573591352,1.665829206480087,31.876960589473686,5.915503025054932
15,HMC,6.740441301249625,1.6684731070255234,31.876483369584896,5.819567918777466
16,HMC,3.9398497896181026,1.6020264161123976,33.330093952630584,6.160791635513306
17,HMC,6.826156262417226,1.6741710392418214,31.660421163625042,5.967195510864258
18,HMC,6.304644166935816,1.6666365537900911,31.83571476544977,5.974137306213379
19,HMC,6.665647660256264,1.6653310263322,31.818106400504295,6.037264585494995
20,HMC,6.017287061120278,1.641234168027833,32.33536859487354,6.02495002746582
