mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,HMC,0.046593751739352304,1.015199303808251,1701.45559004886,5.910723686218262
6,HMC,0.20412033790563208,1.0280396062270392,657.9932804041788,5.945836544036865
7,HMC,0.10926454026406147,1.1423598823832162,93.35109543843771,6.042431354522705
8,HMC,1.062436482894989,1.3603010465705505,44.47789288996367,6.110010862350464
9,HMC,0.43209083289557826,1.3289145008567131,47.33729329836662,5.92904806137085
10,HMC,1.5293820346069644,1.4838562538154252,37.41594766681115,5.897253036499023
11,HMC,2.207070292814811,1.5488774552783156,34.97953856463037,5.87782096862793
12,HMC,3.0150249277949177,1.6012714826856398,33.523350839823706,5.70193076133728
13,HMC,2.564440201965552,1.5488831869858217,34.890080912777314,5.977018594741821
14,HMC,2.102104570808086,1.4837760804685716,37.473238536443986,6.1400065422058105
15,HMC,2.2316216830130706,1.4838765861828327,37.457595473448436,5.7937610149383545
16,HMC,2.37321022200319,1.4841229438709342,37.55063932588365,5.904922008514404
17,HMC,1.7265166922561388,1.4104717343108533,41.19337314841673,5.884401798248291
18,HMC,2.7086489774689424,1.4834619344943443,37.61006691150586,6.113251209259033
19,HMC,2.886633511611214,1.4849521398453651,37.45376528746327,6.074599981307983
20,HMC,3.0310271063756744,1.4845989784652562,37.36663735883868,5.763094902038574
