mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,-3.0582649802739694,0.010885635267857244,-0.8828450548071909
8,-1.48686757779763,0.16514147732120835,-0.42922169814539424
10,-0.7045044660282631,0.4957639533786601,-0.20337292155335565
12,0.4223397368256529,0.6809141105893084,0.1219189803728832
15,2.0036250998413774,0.07036547234007268,0.578396745374255
18,-0.6254112059642151,0.5444578081075477,-0.18054066405882405
