mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,-34.121178474155094,1.6407682324290533e-12,-9.849935788560355
8,-68.06944989527385,8.537754014922496e-16,-19.649957610313052
10,-46.681139090757235,5.3381214473686826e-14,-13.475684110063527
12,-34.182553162165604,1.6089259527923775e-12,-9.867653134882502
15,-43.11695500363942,1.2732381503308812e-13,-12.4467927889941
18,-32.971929580551645,2.383746866996798e-12,-9.518176209516438
