mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,-21.89990281949962,2.0145493078934147e-10,-6.321957394032375
8,-30.333833814065375,5.9107468518466074e-12,-8.75662355905201
10,-22.348011265785804,1.6194898979108762e-10,-6.451315160077112
12,-27.56576815514955,1.672183311422028e-11,-7.957551832397203
15,-36.00046932987269,9.14157918646169e-13,-10.392440329277434
18,-27.986259154922344,1.4187317604755732e-11,-8.078937128352523
