mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,3.722053173553285,0.0033697195207901243,1.074464200844545
8,6.275963818343851,6.036756381732351e-05,1.8117146999725873
10,3.4456052249095652,0.005470297811813873,0.9946605520613593
12,2.6599357035745834,0.022189247391715572,0.7678572972429412
15,3.9216793045186886,0.002385941337292895,1.1320913010696247
18,3.9482956725216614,0.002279351472975274,1.139774784685308
