mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,5.850032222509564,2.4053330132916668e-06,1.0680648701335231
8,7.243446869002734,5.6311206125244786e-08,1.3224664147476553
10,7.197411103524658,6.354637236343554e-08,1.3140614723462019
12,17.40502596591243,6.83944964621985e-17,3.17770844516446
15,67.53153009896445,1.894296562107395e-33,12.32951412601397
18,64.19775401377981,8.146330144139994e-33,11.720852671505007
