mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,0.9673627602523803,0.3881425674071368,0.4326177781652308
8,1.0684145911567127,0.3455238134904528,0.477809530795811
10,-1.1422493455576743,0.31707983939581263,-0.5108294367843215
12,0.17702200970256732,0.8680931880555882,0.07916664944171356
15,0.5507182535159966,0.6111377458543996,0.24628869026234618
18,-1.0161189046895607,0.36703636825758934,-0.4544221888216975
