mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,-0.4143551815286852,0.6998704088653815,-0.18530527054548107
8,-0.4865003974744981,0.6520651387638905,-0.21756959196672893
10,-3.9867443970318264,0.016309117196135058,-1.782926296135915
12,-2.1217166572282737,0.10114636367988485,-0.948860534911208
15,-24.862293526659197,1.5535206196122737e-05,-11.118755680432589
18,-0.8541976576318917,0.4411347808988158,-0.38200880573720036
