nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-10.274079849385476,6.675940067057223e-08,-2.6527560102850103
3.0,-83.32932014550977,2.7997117814936103e-20,-21.515537944956368
4.0,-43.14428691117435,2.7148230884979756e-16,-11.139806979398191
10.0,-66.73528307244788,6.224453368405411e-19,-17.23097599626856
50.0,-21.650711008157803,3.660411800700944e-12,-5.590189544542984
