nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-7.3824641870577254,3.4439564539931985e-06,-1.9061440566964831
3.0,-87.10961460291072,1.5060686163341205e-20,-22.49160577677464
4.0,-94.55330709618,4.787291976560799e-21,-24.41355891415605
10.0,-128.63258285162973,6.466946729386271e-23,-33.212790077600516
50.0,-104.99962682916262,1.1060586208565932e-21,-27.11078707115602
