nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-123.89132378149343,1.0935853866505215e-22,-31.988602249687663
3.0,-124.95827932323861,9.699712474882159e-23,-32.264088985975846
4.0,-217.9286963793837,4.043725593334181e-26,-56.26894744920304
10.0,-88.45677599020132,1.2153272051068419e-20,-22.83944135128332
50.0,-33.006694714912314,1.114812417764251e-14,-8.52229192961385
