nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-9.626752943352976,1.4932538907868542e-07,-2.485616921843954
3.0,-35.118530879110395,4.724362723196685e-15,-9.067565682537698
4.0,-18.542847764601927,2.9908339709061206e-11,-4.787742705570846
10.0,-15.362761744443588,3.708375858595679e-10,-3.966648025865495
50.0,-12.839536912864675,3.908034818126536e-09,-3.3151541757693517
