nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-26.05834001682561,2.901360454322046e-13,-6.728234460998392
3.0,-23.871509062535292,9.649966725979724e-13,-6.163597136535907
4.0,-16.12576687881528,1.9465159884135626e-10,-4.163655104431649
10.0,-21.685970420036845,3.58017945787879e-12,-5.59929348554329
50.0,-13.891077841015303,1.3997412074662397e-09,-3.586660875941543
