nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-6.316257426434031,1.9027690755981463e-05,-1.6308506548625281
3.0,-0.5256537446291489,0.607354963300152,-0.135723213254684
4.0,-3.7067785169219416,0.0023456309960711128,-0.9570860976078738
10.0,-13.66450216305018,1.7361813652594356e-09,-3.528159287447238
50.0,-11.880595602664078,1.063330391333273e-08,-3.0675565941428693
