dimension_mv,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
2,0.03249425930788142,0.020112816443469198,,,2.4335880279541016,0.027225543997092892,0.01688903290878723,,,2.4046518802642822,0.039022639219987075,0.02392646936150208,,,2.4772486686706543,0.03511651646561821,0.028119399603391368,0.0076688561790298265,0.021205280546445264,0.01631296203188219,0.0045506798991548185,0.9124068438472185,1.0750741917645548
5,0.03939432209140284,0.027965952370552837,,,2.7216548919677734,0.028911710738157036,0.023929141876769207,,,2.6635382175445557,0.05641655289434973,0.03227651821769945,,,2.800004482269287,0.04425503127849692,0.026574066336196512,0.0077367185439854895,0.028988434098111856,0.01953169169813005,0.004276820178347361,2.285331286355965,2.2111620329185917
10,0.04601638600216722,0.028575055670274508,,,3.0274505615234375,0.03100865858563086,0.026155268364944508,,,2.9057085514068604,0.07686321441590777,0.03138315630362438,,,3.2066540718078613,0.054236311285737034,0.02454180685183205,0.0076113146863158055,0.028632344534244777,0.021316659666663212,0.0026734822040819974,3.901363385656883,2.7363880920589767
15,0.055777364731344495,0.02725979121849142,,,3.3264975547790527,0.03986658526432886,0.024997245395085733,,,3.072744846343994,0.07373446854866529,0.03148702846242621,,,3.542210340499878,0.06127202394231959,0.0247865546861915,0.009346959612118306,0.02922241608824746,0.021788083525325665,0.0016887068926008351,3.9034585330640343,4.402381843465994
30,0.06239851699796913,0.02628227669807231,,,3.298213243484497,0.04663495577160403,0.024754236740926822,,,3.159900188446045,0.0753114576382323,0.027362645634055865,,,3.546248435974121,0.06643025332704112,0.027117053264291206,0.007362961965326948,0.026442690439553673,0.022434633641098652,0.0007855292637595554,5.339318639411747,5.102364715570745
