mu,global_median_wasserstein_distance,global_median_r_hat,global_median_ess,global_median_runtime,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_r_hat,global_q75_ess,global_q75_runtime,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(-20, 0, 0, 0, 0)",4.171126321194685,,,6.050918817520142,0.6630295368765299,3.0872626123253903,,,5.70724093914032,0.5239374143618889,5.2126524944094585,,,6.723226189613342,0.6999558433352899,4.357301411118432,0.10227284055442108,0.03011415386369587,0.6008462176408587,0.008971031276095925,0.0032112027286749925,141.29663379629812,184.315733503684
