nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,Metro,4.869735294579106,1.0156285736048338,1530.4941803666065,3.846025228500366
2,Metro,0.12023836787101894,1.0065261110785826,4077.4786026735187,4.059617757797241
3,Metro,0.03774071511400995,1.00325123004919,6259.381551132698,4.006929874420166
5,Metro,0.022903934866229544,1.002472391281246,7603.461725112487,3.9345037937164307
30,Metro,0.012554437422616851,1.0019719802621974,8582.957777134057,3.7188544273376465
