nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,HMC,5.474966878765907,1.0046786503911116,8512.851158214482,13.835072994232178
2,HMC,0.14928642582497245,1.0266036583921303,572.2163553336048,8.549427270889282
3,HMC,0.05846456931198727,1.0012385298478101,13935.25165007728,7.4181835651397705
5,HMC,0.01462896489458545,1.0007894893256453,14772.355590115489,7.30884575843811
30,HMC,0.013855264869120937,1.0006039809751874,16401.219084511085,7.1689229011535645
