nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,DEMetro,5.361902265214246,1.0194670955838196,1222.051633464028,11.44209885597229
2,DEMetro,0.3004109440440951,1.014780061994702,2202.091269530017,11.4098379611969
5,DEMetro,0.14212707158871912,1.0118259526555629,2149.523117395224,11.08924388885498
10,DEMetro,0.2367742225403945,1.0080412308884572,2260.8849046065025,11.12897253036499
