dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,3.6992490930092226,0.0015223475749445783,0.8271772437673063
5,-0.9077707003503992,0.37536972125797696,-0.20298369939660846
10,-9.731514373357342,8.144058651504535e-09,-2.1760327662843286
15,-14.839955940792933,6.646032876156223e-12,-3.3183150266714843
30,-18.49976499802102,1.3077552481938477e-13,-4.136673210334626
