dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,3.086316957869989,0.006077602950795296,0.690121451790765
5,-2.1895671578066804,0.04123870882578152,-0.48960210061567466
10,-10.672591354446578,1.8260054139490512e-09,-2.38646397646191
15,-14.813981479555991,6.853657120607796e-12,-3.3125069605710107
30,-19.95394971726179,3.3210466423855125e-14,-4.461838798741007
