dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,114.03697903930046,2.0673099099700223e-28,25.49944370805945
5,116.06946746128533,1.4785333588714155e-28,25.953921935563393
10,173.0829433099594,7.510835153017957e-32,38.702522698681165
15,129.81705528075406,1.767176043592544e-29,29.027976024661413
30,126.42413207731684,2.9212774081662653e-29,28.269295332129214
