mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,4.35022557219952,0.00034461829215163365,0.9727400096896045
8,7.587904040817209,3.6428519257260647e-07,1.6967069242012618
10,200.96625852830664,4.4037515400712745e-33,44.93742152530905
12,192.05992779810515,1.0415708296825643e-32,42.94590543102646
15,216.34262833888346,1.0857153787146426e-33,48.37568233967158
18,248.27688714646058,7.943468698231521e-35,55.51639969015296
