mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,3.247407022245984,0.004238345584189777,0.7261422852352192
8,3.536698612826992,0.002203845083457431,0.7908298514210363
10,4.313691926454461,0.0003745126886193265,0.9645708381544198
12,8.204428777577245,1.1497979500739317e-07,1.8345660463218223
15,22.440798494740438,3.888208978363544e-15,5.017915090361457
18,11.328999224970174,6.803831531379798e-10,2.533241238407574
