nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,DEMetro,4.325721862419745,1.0115335514570105,2358.2412943733075,7.765277624130249
2,DEMetro,0.10388529436628242,1.0053962064011646,4667.7389220447185,7.857749700546265
3,DEMetro,0.04151147429089267,1.0025080668898265,7600.803053085432,7.724797248840332
5,DEMetro,0.041502705248428105,1.0038260903980722,6295.794405867748,7.644270420074463
30,DEMetro,0.013768871465168203,1.001318437894193,8839.22079877551,7.753548860549927
