mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,HMC,0.33041735294932767,1.0535493097436486,276.7554985830639,5.834906339645386
6,HMC,0.37547429028018964,1.164727916405499,85.52325442199815,5.8804707527160645
7,HMC,0.49805311832693444,1.349874661456315,46.629889895223776,5.905270338058472
8,HMC,0.7801799891980767,1.3970965209339916,41.97453698438106,6.115149974822998
9,HMC,0.46067469641780273,1.6529292897608168,32.04638916854542,6.002693176269531
10,HMC,0.4368201510842292,1.666777609773582,31.772487977791915,6.040637969970703
11,HMC,0.6029399917273972,1.6666289740808369,31.865245397190087,5.805676698684692
12,HMC,0.04305394347002381,1.6758086339374711,31.585926450321896,5.887950420379639
13,HMC,0.017022271440985767,1.6743877679888255,31.655245767757417,5.855608701705933
14,HMC,0.688842705950904,1.665357267236509,31.84520531263464,5.799583435058594
15,HMC,0.032270785284253256,1.6744491532993135,31.633287339252604,5.795986652374268
16,HMC,0.13887515858469068,1.673795409358626,31.657376271503065,5.778177738189697
17,HMC,0.018808404265572013,1.6738444786571232,31.68880184744579,6.073884725570679
18,HMC,0.0396563310737432,1.6738521159135602,31.649686999266628,6.03772497177124
19,HMC,0.045466676611294415,1.6738629771418698,31.626410352416546,5.837830066680908
20,HMC,0.020316914471922316,1.6739407990760504,31.623475725857705,5.873682022094727
