mu,global_avg_wasserstein_distance,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
"(10, -10)",5.050638898467315,155.8510578232504,1.5200544641771503,18.418734177018834,7.847954114278157,0.2646994619783678,8.330744443958059,0.08019059317180834,1.6353109117486355,0.8691247238196872
"(20, 20)",9.305020900085902,155.69642253049665,1.007974636068341,1286.7838482639017,7.884942293167114,1.7249010948368264,29.384675786687914,0.000934587327452319,96.48614731254078,0.8352701391429919
"(5, 5)",3.645738492867333,82.9172869170672,1.0810202264752333,122.67426500212007,14.461780627568563,0.7061272166868485,16.515666812143017,0.04485810572449141,64.44394887698112,5.748595522394959
"(50, -50)",21.7063105828328,114.18783939931514,1.2849262190838509,659.122930296117,10.46515186627706,2.9235266534832034,15.59724007599933,0.2424224164303187,1106.0970216868175,3.3065936670948326
